user_id,day,Age,Height,Weight,Bmi,BmiClass,Gender,TargetWeight,ActivityLevel,DaysToGoal,Achieved,GoalType,BMI,TargetBMI,BMR,TDEE,Calorie_Target,Calorie_Deficit,preferred_body_part,운동1,운동부위1,운동시간1,소모칼로리1,운동2,운동부위2,운동시간2,소모칼로리2,운동3,운동부위3,운동시간3,소모칼로리3,운동4,운동부위4,운동시간4,소모칼로리4,총 운동시간,하루소모칼로리,breakfast_food_name,breakfast_portion,breakfast_carb,breakfast_protein,breakfast_fat,breakfast_calories,lunch_food_name,lunch_portion,lunch_carb,lunch_protein,lunch_fat,lunch_calories,snack_food_name,snack_portion,snack_carb,snack_protein,snack_fat,snack_calories,dinner_food_name,dinner_portion,dinner_carb,dinner_protein,dinner_fat,dinner_calories,총 식사섭취 칼로리
438,7,21,1.728,71.689,24.0085010502401,Normal Weight,Male,54.9,1,672,1,저지방 고단백,24.008501050240053,18.38589891975309,1696.8899999999999,1696.8899999999999,1196.8899999999999,500.0,하체,핵 프레스 머신,하체,30,198.0,덤벨 스쿼트 투 오버헤드 프레스,하체,30,207.0,케이블 굿모닝 익스텐션,하체,30,189.0,레그 익스텐션,하체,30,162.0,120,756.0,오징어채무침,118.39,33.63,27.94,6.55,305.44,허니브레드_갈릭 버터 브레드,146.44,77.81,15.26,18.31,534.52,오징어채볶음,83.3,24.8,18.36,6.31,229.08,치즈빵_치즈 푸가스,141.41,65.47,15.84,14.71,458.16,1527.2
439,1,21,1.75,110.0,35.9183673469388,Obese Class 2,Male,51.3,2,1761,0,저지방 고단백,35.91836734693877,16.751020408163264,2093.75,4187.5,3687.5,500.0,가슴,케틀벨 푸쉬업,가슴,30,168.0,원 암 덤벨 벤치프레스,가슴,30,168.0,체스트 플라이 앤 프레스업,가슴,30,168.0,보수볼 푸쉬업,가슴,30,162.0,120,666.0,피자_치즈크러스트 피자 (L),131.32,61.49,51.11,33.67,753.75,피자_치즈바이트 피자 (L),240.27,135.92,71.6,54.42,1319.06,도넛_추억의생도나스 (3개입),132.39,72.42,23.2,29.42,565.31,피자_고르곤졸라 피자 (L),318.49,174.37,70.74,71.6,1130.62,3768.74
439,2,21,1.75,110.0,35.9183673469388,Obese Class 2,Male,51.3,2,1761,0,저지방 고단백,35.91836734693877,16.751020408163264,2093.75,4187.5,3687.5,500.0,어깨,이지바 업라이트로우,어깨,30,168.0,원 암 숄더 프레스 머신,어깨,30,165.0,동적 어깨 스트레칭,어깨,30,105.0,케틀벨 스트릭 프레스,어깨,30,171.0,120,609.0,비스킷/쿠키/크래커_약과 쿠키,166.76,130.84,7.7,20.53,753.75,머핀_휘낭시에 약과,230.61,166.24,16.1,58.99,1319.06,피자_고르곤졸라 피자 (L),159.24,87.19,35.37,35.8,565.31,크로플_초땅 반반크로스 크로플,239.54,155.25,19.95,55.45,1130.62,3768.74
439,3,21,1.75,110.0,35.9183673469388,Obese Class 2,Male,51.3,2,1761,0,저지방 고단백,35.91836734693877,16.751020408163264,2093.75,4187.5,3687.5,500.0,어깨,리버스 그립 오버 헤드 프레스,어깨,30,165.0,덤벨 프론트 레터럴 레이즈,어깨,30,165.0,덤벨 큐반 프레스,어깨,30,159.0,덤벨 익스터널 로테이션,어깨,30,162.0,120,651.0,피자_치즈크러스트 피자 (L),131.32,61.49,51.11,33.67,753.75,머핀_휘낭시에 약과,230.61,166.24,16.1,58.99,1319.06,허니브레드_갈릭 버터 브레드,154.88,82.29,16.14,19.36,565.31,비스킷/쿠키/크래커_현미누룽지칩,280.55,245.01,22.44,6.54,1130.62,3768.74
439,4,21,1.75,110.0,35.9183673469388,Obese Class 2,Male,51.3,2,1761,0,저지방 고단백,35.91836734693877,16.751020408163264,2093.75,4187.5,3687.5,500.0,어깨,펙 덱 리어 델트,어깨,30,159.0,벤트오버 케이블 레터럴 레이즈,어깨,30,162.0,플레이트 오버헤드 프레스,어깨,30,168.0,바벨 슈러그,어깨,30,165.0,120,654.0,비스킷/쿠키/크래커_약과 쿠키,166.76,130.84,7.7,20.53,753.75,스무디_쿠키 프라페,1268.33,1319.06,19.41,57.71,1319.06,피자_고르곤졸라 피자 (L),159.24,87.19,35.37,35.8,565.31,피자_치즈크러스트 피자 (L),196.97,92.24,76.66,50.5,1130.62,3768.74
439,5,21,1.75,110.0,35.9183673469388,Obese Class 2,Male,51.3,2,1761,0,저지방 고단백,35.91836734693877,16.751020408163264,2093.75,4187.5,3687.5,500.0,하체,벨트 스쿼트,하체,30,201.0,덤벨 불가리안 스플릿 스쿼트,하체,30,201.0,해머 스트렝스 힙 프레스,하체,30,204.0,TRX 싱글 레그 스쿼트,하체,30,210.0,120,816.0,유과,177.77,131.96,5.0,22.81,753.75,머핀_휘낭시에 약과,230.61,166.24,16.1,58.99,1319.06,츄러스_크리미 인절미 링츄,153.62,85.13,12.77,19.8,565.31,머핀_휘낭시에 로투스,211.33,142.52,14.75,54.06,1130.62,3768.74
439,6,21,1.75,110.0,35.9183673469388,Obese Class 2,Male,51.3,2,1761,0,저지방 고단백,35.91836734693877,16.751020408163264,2093.75,4187.5,3687.5,500.0,,웜업 무동력 트레드밀,유산소,30,210.0,웜업 스텝 밀,유산소,30,204.0,무동력 트레드밀,유산소,30,255.0,제자리 뛰기,유산소,30,210.0,120,879.0,비스킷/쿠키/크래커_그릭요거트그래놀라바,175.7,125.5,10.03,22.59,753.75,머핀_휘낭시에 로투스,246.55,166.28,17.21,63.07,1319.06,츄러스_아몬드초코 링츄,139.24,79.37,12.68,16.71,565.31,피자_치즈바이트 피자 (L),205.94,116.5,61.37,46.65,1130.62,3768.74
439,7,21,1.75,110.0,35.9183673469388,Obese Class 2,Male,51.3,2,1761,0,저지방 고단백,35.91836734693877,16.751020408163264,2093.75,4187.5,3687.5,500.0,하체,해머 스트렝스 불가리안 스플릿 스쿼트,하체,30,216.0,스미스 머신 힙 쓰러스트,하체,30,201.0,덤벨 스모 스쿼트,하체,30,186.0,케틀벨 힙 쓰러스트,하체,30,201.0,120,804.0,비스킷/쿠키/크래커_약과 쿠키,166.76,130.84,7.7,20.53,753.75,피자_아메리칸 미트볼 피자,270.85,150.22,72.91,46.88,1319.06,피자_치즈바이트 피자 (L),102.97,58.25,30.69,23.32,565.31,크로플_생크림 애플잼 크로플,247.4,225.14,9.9,17.32,1130.62,3768.74
440,1,21,1.71,110.0,37.6184125029924,Obese Class 2,Male,52.5,3,1150,1,저지방 고단백,37.61841250299238,17.954242330973635,2068.75,6206.25,5706.25,500.0,하체,B-Stance 루마니안 데드리프트,하체,30,195.0,내로우 스쿼트,하체,30,189.0,바이시클 (필라테스),하체,30,96.0,파이어 하이드런트,하체,30,168.0,120,648.0,비스킷/쿠키/크래커_현미누룽지칩,277.2,242.08,22.18,6.46,1117.12,머핀_휘낭시에 오레오,347.24,242.27,24.24,96.92,1954.97,머핀_휘낭시에 약과,146.48,105.59,10.22,37.47,837.84,피자_치즈크러스트 피자 (L),291.93,136.71,113.62,74.85,1675.69,5585.620000000001
440,2,21,1.71,110.0,37.6184125029924,Obese Class 2,Male,52.5,3,1150,1,저지방 고단백,37.61841250299238,17.954242330973635,2068.75,6206.25,5706.25,500.0,하체,카프 익스텐션 머신,하체,30,168.0,힙 익스텐션 (케이블),하체,30,180.0,라잉 허벅지 스트레칭,하체,30,93.0,시티드 레그 프레스 카프 레이즈,하체,30,171.0,120,612.0,피자_고르곤졸라 피자 (L),314.68,172.29,69.89,70.74,1117.12,머핀_휘낭시에 약과,341.78,246.39,23.86,87.43,1954.97,비스킷/쿠키/크래커_현미누룽지칩,207.9,181.56,16.63,4.84,837.84,피자_치즈크러스트 피자 (L),291.93,136.71,113.62,74.85,1675.69,5585.620000000001
440,3,21,1.71,110.0,37.6184125029924,Obese Class 2,Male,52.5,3,1150,1,저지방 고단백,37.61841250299238,17.954242330973635,2068.75,6206.25,5706.25,500.0,하체,폼롤러 렉터스 페머리스,하체,30,93.0,원 레그 케틀벨 데드리프트,하체,30,204.0,덤벨 스태거드 데드리프트,하체,30,201.0,힙 익스텐션 머신,하체,30,180.0,120,678.0,비스킷/쿠키/크래커_현미누룽지칩,277.2,242.08,22.18,6.46,1117.12,머핀_휘낭시에 로투스,365.41,246.44,25.51,93.47,1954.97,유과,197.6,146.68,5.55,25.35,837.84,머핀_휘낭시에 소보로,318.57,207.45,22.24,81.49,1675.69,5585.620000000001
440,4,21,1.71,110.0,37.6184125029924,Obese Class 2,Male,52.5,3,1150,1,저지방 고단백,37.61841250299238,17.954242330973635,2068.75,6206.25,5706.25,500.0,하체,스미스 머신 카프 레이즈,하체,30,168.0,해머 스트렝스 힙 프레스,하체,30,204.0,스미스 머신 런지,하체,30,198.0,글루트 햄 레이즈,하체,30,174.0,120,744.0,크로플_생크림 애플잼 크로플,244.45,222.45,9.78,17.11,1117.12,머핀_휘낭시에 오레오,347.24,242.27,24.24,96.92,1954.97,비스킷/쿠키/크래커_현미누룽지칩,207.9,181.56,16.63,4.84,837.84,머핀_게랑트쇼콜라 (L),312.63,193.83,14.69,93.48,1675.69,5585.620000000001
440,5,21,1.71,110.0,37.6184125029924,Obese Class 2,Male,52.5,3,1150,1,저지방 고단백,37.61841250299238,17.954242330973635,2068.75,6206.25,5706.25,500.0,,야외 싸이클,스포츠,30,180.0,수건 마운틴 클라이머,코어,30,180.0,점핑,스포츠,30,174.0,썰매,스포츠,30,180.0,120,714.0,피자_고르곤졸라 피자 (L),314.68,172.29,69.89,70.74,1117.12,머핀_휘낭시에 소보로,371.67,242.03,25.94,95.07,1954.97,유과,197.6,146.68,5.55,25.35,837.84,스무디_쿠키 프라페,1611.24,1675.69,24.65,73.31,1675.69,5585.620000000001
440,6,21,1.71,110.0,37.6184125029924,Obese Class 2,Male,52.5,3,1150,1,저지방 고단백,37.61841250299238,17.954242330973635,2068.75,6206.25,5706.25,500.0,하체,케이블 힙 어브덕션,하체,30,171.0,피스톨 스쿼트,하체,30,216.0,힙 플렉션,하체,30,165.0,원 레그 킥 (필라테스),하체,30,99.0,120,651.0,피자_고르곤졸라 피자 (L),314.68,172.29,69.89,70.74,1117.12,머핀_휘낭시에 약과,341.78,246.39,23.86,87.43,1954.97,약과,209.99,178.26,8.82,9.97,837.84,머핀_휘낭시에 소시지,251.23,140.21,29.22,99.31,1675.69,5585.620000000001
440,7,21,1.71,110.0,37.6184125029924,Obese Class 2,Male,52.5,3,1150,1,저지방 고단백,37.61841250299238,17.954242330973635,2068.75,6206.25,5706.25,500.0,하체,더블 레그 킥 (필라테스),하체,30,102.0,버터플라이 고관절 스트레칭,하체,30,90.0,퍼즈 스쿼트,하체,30,198.0,원 레그 익스텐션,하체,30,168.0,120,558.0,크로플_생크림 애플잼 크로플,244.45,222.45,9.78,17.11,1117.12,피자_치즈크러스트 피자 (L),340.59,159.5,132.56,87.33,1954.97,비스킷/쿠키/크래커_약과 쿠키,185.36,145.44,8.56,22.82,837.84,피자_고르곤졸라 피자 (L),472.02,258.43,104.84,106.11,1675.69,5585.620000000001
441,1,21,1.73,130.0,43.4361321794915,Obese Class 3,Male,51.8,4,782,0,저지방 고단백,43.43613217949146,17.307628053058906,2281.25,9125.0,8625.0,500.0,,제이콥스 래더,유산소,30,285.0,베이직 토 터치,유산소,30,195.0,다이빙,스포츠,30,150.0,산책,스포츠,30,90.0,120,720.0,피자_고르곤졸라 피자 (L),462.68,253.32,102.76,104.01,1642.5,머핀_휘낭시에 소시지,430.94,240.51,50.12,170.35,2874.38,크로플_생크림 애플잼 크로플,269.56,245.3,10.78,18.87,1231.87,머핀_휘낭시에 소보로,468.39,305.02,32.69,119.82,2463.75,8212.5
441,2,21,1.73,130.0,43.4361321794915,Obese Class 3,Male,51.8,4,782,0,저지방 고단백,43.43613217949146,17.307628053058906,2281.25,9125.0,8625.0,500.0,어깨,케이블 프론트 레이즈,어깨,30,162.0,바벨 프론트 레이즈,어깨,30,168.0,플로어 인버티드 숄더프레스,어깨,30,174.0,스미스 머신 비하인드 넥 프레스,어깨,30,174.0,120,678.0,스무디_쿠키 프라페,1579.33,1642.5,24.16,71.86,1642.5,머핀_휘낭시에 소보로,546.46,355.85,38.14,139.78,2874.38,피자_고르곤졸라 피자 (L),347.01,189.99,77.07,78.01,1231.88,머핀_휘낭시에 오레오,437.61,305.32,30.55,122.14,2463.75,8212.51
441,3,21,1.73,130.0,43.4361321794915,Obese Class 3,Male,51.8,4,782,0,저지방 고단백,43.43613217949146,17.307628053058906,2281.25,9125.0,8625.0,500.0,등,덤벨 Y 레이즈,등,30,105.0,원 암 하이 로우 머신,등,30,180.0,TRX 로우,등,30,180.0,플레이트 백 익스텐션,등,30,129.0,120,594.0,머핀_휘낭시에 오레오,291.74,203.55,20.36,81.42,1642.5,머핀_휘낭시에 소보로,546.46,355.85,38.14,139.78,2874.38,비스킷/쿠키/크래커_현미누룽지칩,305.68,266.95,24.45,7.12,1231.88,머핀_휘낭시에 소시지,369.38,206.15,42.96,146.02,2463.75,8212.51
441,4,21,1.73,130.0,43.4361321794915,Obese Class 3,Male,51.8,4,782,0,저지방 고단백,43.43613217949146,17.307628053058906,2281.25,9125.0,8625.0,500.0,등,벤트 오버 로우 머신,등,30,183.0,폼롤러 롬보이드,등,30,111.0,케이블 슈러그,등,30,168.0,풀오버 머신 (등 집중),등,30,171.0,120,633.0,크로플_생크림 애플잼 크로플,359.41,327.06,14.38,25.16,1642.5,피자_아메리칸 미트볼 피자,590.22,327.34,158.89,102.17,2874.38,머핀_휘낭시에 약과,215.36,155.26,15.03,55.09,1231.88,피자_고르곤졸라 피자 (L),694.01,379.97,154.14,156.01,2463.75,8212.51
441,5,21,1.73,130.0,43.4361321794915,Obese Class 3,Male,51.8,4,782,0,저지방 고단백,43.43613217949146,17.307628053058906,2281.25,9125.0,8625.0,500.0,등,슬라이딩 레그 버드 독,등,30,126.0,플랭크 암 리프트,등,30,120.0,언더핸드 바벨 로우,등,30,192.0,클로즈 그립 티 바 로우,등,30,192.0,120,630.0,머핀_휘낭시에 로투스,307.01,207.05,21.43,78.53,1642.5,머핀_휘낭시에 오레오,510.55,356.21,35.64,142.49,2874.38,피자_치즈크러스트 피자 (L),214.61,100.5,83.53,55.03,1231.88,피자_아메리칸 미트볼 피자,505.9,280.57,136.19,87.57,2463.75,8212.51
441,6,21,1.73,130.0,43.4361321794915,Obese Class 3,Male,51.8,4,782,0,저지방 고단백,43.43613217949146,17.307628053058906,2281.25,9125.0,8625.0,500.0,,앵클 터치,유산소,30,204.0,아크트레이너,유산소,30,255.0,암워킹 마운틴 클라이머,유산소,30,270.0,크리스 크로스 점프,유산소,30,245.99999999999997,120,975.0,피자_치즈바이트 피자 (L),299.18,169.25,89.16,67.76,1642.5,크로플_생크림 애플잼 크로플,628.97,572.36,25.16,44.03,2874.38,비스킷/쿠키/크래커_현미누룽지칩,305.68,266.95,24.45,7.12,1231.88,머핀_휘낭시에 약과,430.73,310.51,30.06,110.18,2463.75,8212.51
441,7,21,1.73,130.0,43.4361321794915,Obese Class 3,Male,51.8,4,782,0,저지방 고단백,43.43613217949146,17.307628053058906,2281.25,9125.0,8625.0,500.0,,제자리 걸음,유산소,30,150.0,뎁스 점프,하체,30,192.0,무동력 트레드밀,유산소,30,255.0,피클볼,스포츠,30,165.0,120,762.0,스무디_쿠키 프라페,1579.33,1642.5,24.16,71.86,1642.5,피자_치즈바이트 피자 (L),523.57,296.18,156.02,118.59,2874.38,머핀_휘낭시에 오레오,218.81,152.66,15.27,61.07,1231.88,머핀_휘낭시에 로투스,460.51,310.57,32.14,117.8,2463.75,8212.51
442,1,21,1.85,180.0,52.5931336742148,Obese Class 3,Male,95.8,2,2526,0,저지방 고단백,52.59313367421475,27.991234477720962,2856.25,5712.5,5212.5,500.0,가슴,엘보우 백 가슴 스트레칭,가슴,30,105.0,중량 푸쉬업,가슴,30,165.0,원 암 가슴 스트레칭,가슴,30,105.0,디클라인 벤치 프레스 머신,가슴,30,168.0,120,543.0,크로플_생크림 애플잼 크로플,225.0,204.75,9.0,15.75,1028.25,피자_치즈바이트 피자 (L),327.77,185.42,97.67,74.24,1799.44,유과,181.88,135.01,5.11,23.34,771.19,피자_아메리칸 미트볼 피자,316.71,175.65,85.26,54.82,1542.38,5141.26
442,2,21,1.85,180.0,52.5931336742148,Obese Class 3,Male,95.8,2,2526,0,저지방 고단백,52.59313367421475,27.991234477720962,2856.25,5712.5,5212.5,500.0,등,해머 스트렝스 하이 로우,등,30,189.0,중량 친 업,등,30,195.0,해머 스트렝스 MTS 프론트 풀다운,등,30,189.0,폼롤러 랫,등,30,105.0,120,678.0,피자_치즈크러스트 피자 (L),179.14,83.89,69.72,45.93,1028.25,피자_치즈바이트 피자 (L),327.77,185.42,97.67,74.24,1799.44,매작과,186.73,123.45,14.02,24.55,771.19,머핀_휘낭시에 소보로,293.23,190.95,20.47,75.01,1542.38,5141.26
442,3,21,1.85,180.0,52.5931336742148,Obese Class 3,Male,95.8,2,2526,0,저지방 고단백,52.59313367421475,27.991234477720962,2856.25,5712.5,5212.5,500.0,등,해머스트렝스 시티드 로우,등,30,189.0,벤트 오버 로우 머신,등,30,183.0,퍼즈 데드리프트,등,30,210.0,라잉 프론 W 투 T,등,30,93.0,120,675.0,비스킷/쿠키/크래커_현미누룽지칩,255.15,222.82,20.41,5.94,1028.25,머핀_휘낭시에 소시지,269.78,150.56,31.38,106.64,1799.44,매작과,186.73,123.45,14.02,24.55,771.19,머핀_휘낭시에 오레오,273.96,191.14,19.12,76.46,1542.38,5141.26
442,4,21,1.85,180.0,52.5931336742148,Obese Class 3,Male,95.8,2,2526,0,저지방 고단백,52.59313367421475,27.991234477720962,2856.25,5712.5,5212.5,500.0,등,랜드마인 로우,등,30,186.0,백 익스텐션 머신,등,30,126.0,펄스 로우,등,30,162.0,시티드 로우,등,30,180.0,120,654.0,피자_아메리칸 미트볼 피자,211.14,117.1,56.84,36.55,1028.25,머핀_휘낭시에 오레오,319.62,223.0,22.31,89.2,1799.44,비스킷/쿠키/크래커_약과 쿠키,170.62,133.87,7.88,21.0,771.19,비스킷/쿠키/크래커_현미누룽지칩,382.72,334.23,30.62,8.92,1542.38,5141.26
442,5,21,1.85,180.0,52.5931336742148,Obese Class 3,Male,95.8,2,2526,0,저지방 고단백,52.59313367421475,27.991234477720962,2856.25,5712.5,5212.5,500.0,하체,덤벨 런지,하체,30,180.0,덤벨 백 런지,하체,30,180.0,덤벨 스텝업,하체,30,186.0,스탠딩 고관절/힙 스트레칭,하체,30,99.0,120,645.0,피자_치즈크러스트 피자 (L),179.14,83.89,69.72,45.93,1028.25,피자_치즈바이트 피자 (L),327.77,185.42,97.67,74.24,1799.44,비스킷/쿠키/크래커_그릭요거트그래놀라바,179.76,128.41,10.26,23.12,771.19,머핀_휘낭시에 소보로,293.23,190.95,20.47,75.01,1542.38,5141.26
442,6,21,1.85,180.0,52.5931336742148,Obese Class 3,Male,95.8,2,2526,0,저지방 고단백,52.59313367421475,27.991234477720962,2856.25,5712.5,5212.5,500.0,하체,바벨 카프 레이즈,하체,30,168.0,클램쉘,하체,30,165.0,힙 브릿지,하체,30,174.0,하이 니 스쿼트,하체,30,195.0,120,702.0,스무디_쿠키 프라페,988.7,1028.25,15.13,44.99,1028.25,피자_치즈바이트 피자 (L),327.77,185.42,97.67,74.24,1799.44,매작과,186.73,123.45,14.02,24.55,771.19,머핀_휘낭시에 약과,269.65,194.39,18.82,68.98,1542.38,5141.26
442,7,21,1.85,180.0,52.5931336742148,Obese Class 3,Male,95.8,2,2526,0,저지방 고단백,52.59313367421475,27.991234477720962,2856.25,5712.5,5212.5,500.0,하체,고블릿 스쿼트,하체,30,189.0,덤벨 힙 쓰러스트,하체,30,195.0,스플릿 스쿼트,하체,30,195.0,원 레그 바벨 힙쓰러스트,하체,30,210.0,120,789.0,스무디_쿠키 프라페,988.7,1028.25,15.13,44.99,1028.25,피자_치즈크러스트 피자 (L),313.49,146.81,122.01,80.38,1799.44,매작과,186.73,123.45,14.02,24.55,771.19,머핀_휘낭시에 약과,269.65,194.39,18.82,68.98,1542.38,5141.26
443,1,21,1.68,52.0,18.4240362811791,Underweight,Female,51.9,1,4,0,저지방 고단백,18.42403628117914,18.388605442176875,1304.0,1304.0,804.0,500.0,,원 암 푸쉬업,가슴,15,87.0,맨몸 벤트 오버 레터럴 레이즈,어깨,15,79.5,디클라인 클로즈 그립 스미스 벤치 프레스,삼두,15,112.5,퍼즈 벤치 프레스,가슴,15,87.0,60,366.0,피자_치즈 피자 슈퍼시드 화이버 엣지 오리지널 (L),95.31,26.99,13.61,5.67,286.88,피자_치즈 피자 오리지널 (M),160.4,69.95,37.2,25.47,502.04,피자_와와웨 스테이크 피자 슈퍼시드 화이버 엣지 오리지널 (M),79.39,18.31,10.88,5.44,215.16,피자_콤비네이션 피자,170.76,72.76,25.22,9.7,430.32,1434.4
443,2,21,1.68,52.0,18.4240362811791,Underweight,Female,51.9,1,4,0,저지방 고단백,18.42403628117914,18.388605442176875,1304.0,1304.0,804.0,500.0,가슴,해머 스트렝스 레터럴 레이즈,가슴,15,81.0,스탠딩 플라이,가슴,15,81.0,엘보우 백 가슴 스트레칭,가슴,15,52.5,인클라인 벤치 프레스 머신,가슴,15,85.5,60,300.0,잔멸치볶음_풋고추,112.06,18.98,31.65,9.32,286.88,피자_치즈크러스트 피자 (L),87.46,40.96,34.04,22.43,502.04,오징어채조림,89.65,22.74,21.09,4.39,215.16,뱅어포구이,115.06,28.85,39.55,17.45,430.32,1434.4
443,3,21,1.68,52.0,18.4240362811791,Underweight,Female,51.9,1,4,0,저지방 고단백,18.42403628117914,18.388605442176875,1304.0,1304.0,804.0,500.0,어깨,슈퍼 ROM 레터럴 레이즈,어깨,15,82.5,덤벨 큐반 프레스,어깨,15,79.5,덤벨 숄더 프레스,어깨,15,87.0,암 써클링 어깨 스트레칭,어깨,15,52.5,60,301.5,잔멸치볶음_풋고추,112.06,18.98,31.65,9.32,286.88,피자_복성로 불고기 피자,128.4,53.47,26.08,20.54,502.04,멸치볶음_풋고추,113.24,15.06,23.35,6.79,215.16,피자_치즈 피자 오리지널 (M),137.48,59.96,31.88,21.83,430.32,1434.4
443,4,21,1.68,52.0,18.4240362811791,Underweight,Female,51.9,1,4,0,저지방 고단백,18.42403628117914,18.388605442176875,1304.0,1304.0,804.0,500.0,,프리 다이빙,스포츠,15,90.0,케틀벨 윈드밀,코어,15,84.0,중량 크런치,코어,15,84.0,카프 익스텐션 머신,하체,15,84.0,60,342.0,피자_블랙타이거 슈림프 피자 슈퍼시드 화이버 엣지 오리지널 (L),99.27,28.71,13.4,6.06,286.88,피자_치즈 피자 오리지널 (M),160.4,69.95,37.2,25.47,502.04,멸치볶음_풋고추,113.24,15.06,23.35,6.79,215.16,피자_베이컨 피자 (L),139.71,56.49,19.21,14.19,430.32,1434.4
443,5,21,1.68,52.0,18.4240362811791,Underweight,Female,51.9,1,4,0,저지방 고단백,18.42403628117914,18.388605442176875,1304.0,1304.0,804.0,500.0,어깨,케틀벨 헤드 로테이션,어깨,15,57.0,라잉 리어 레터럴 레이즈,어깨,15,81.0,덤벨 슈러그,어깨,15,81.0,덤벨 프론트 레이즈,어깨,15,79.5,60,298.5,피자_블랙타이거 슈림프 피자 슈퍼시드 화이버 엣지 오리지널 (M),95.95,26.03,14.41,5.74,286.88,피자_골드핫치킨 피자 (L),135.32,54.95,28.2,18.78,502.04,북어조림,118.22,20.26,24.63,3.94,215.16,피자_치즈 피자 (L),135.75,59.35,19.03,12.98,430.32,1434.4
443,6,21,1.68,52.0,18.4240362811791,Underweight,Female,51.9,1,4,0,저지방 고단백,18.42403628117914,18.388605442176875,1304.0,1304.0,804.0,500.0,어깨,오버헤드 어깨 스트레칭,어깨,15,52.5,라잉 리어 레터럴 레이즈,어깨,15,81.0,덤벨 오버헤드 프레스,어깨,15,82.5,케이블 숄더 프레스,어깨,15,84.0,60,300.0,피자_블랙타이거 슈림프 피자 슈퍼시드 화이버 엣지 오리지널 (M),95.95,26.03,14.41,5.74,286.88,피자_아메리칸 미트볼 피자,103.09,57.17,27.75,17.84,502.04,멸치볶음_풋고추,113.24,15.06,23.35,6.79,215.16,피자_치즈크러스트 피자 (L),74.97,35.11,29.18,19.22,430.32,1434.4
443,7,21,1.68,52.0,18.4240362811791,Underweight,Female,51.9,1,4,0,저지방 고단백,18.42403628117914,18.388605442176875,1304.0,1304.0,804.0,500.0,어깨,후면 어깨 스트레칭,어깨,15,52.5,스미스 머신 하이 풀,어깨,15,84.0,원 암 케틀벨 아놀드 프레스,어깨,15,87.0,바벨 리버스 레이즈,어깨,15,82.5,60,306.0,피자_치즈 피자 (L),100.31,30.49,17.38,9.3,286.88,피자_치즈크러스트 피자 (L),87.46,40.96,34.04,22.43,502.04,김무침,83.07,16.06,17.59,8.91,215.16,피자_골드프리미엄 불고기 피자 (L),114.14,48.7,20.24,17.12,430.32,1434.4
444,1,21,1.73,70.0,23.3886865581877,Normal Weight,Male,55.5,1,580,1,저지방 고단백,23.38868655818771,18.54388719970597,1681.25,1681.25,1181.25,500.0,가슴,크리스 크로스 암 리프트,가슴,30,105.0,암 크로스오버,가슴,30,162.0,너클 푸쉬업,가슴,30,165.0,케틀벨 푸쉬업,가슴,30,168.0,120,600.0,오징어채조림,126.09,31.98,29.66,6.18,302.62,피자_고르곤졸라 피자 (L),149.18,81.68,33.13,33.54,529.59,피자_블록버스터4 피자 슈퍼시드 화이버 엣지 오리지널 (M),80.49,18.86,11.28,5.75,226.97,피자_복성로 불고기 피자,116.1,48.34,23.58,18.58,453.94,1513.1200000000001
444,2,21,1.73,70.0,23.3886865581877,Normal Weight,Male,55.5,1,580,1,저지방 고단백,23.38868655818771,18.54388719970597,1681.25,1681.25,1181.25,500.0,,추천 유산소운동,유산소,30,210.0,줌바 댄스,스포츠,30,180.0,스피닝,스포츠,30,204.0,제이콥스 래더,유산소,30,285.0,120,879.0,뱅어포구이,80.92,20.29,27.81,12.27,302.62,피자_아메리칸 미트볼 피자,108.75,60.31,29.27,18.82,529.59,피자_블록버스터4 피자 슈퍼시드 화이버 엣지 오리지널 (M),80.49,18.86,11.28,5.75,226.97,피자_치즈크러스트 피자 (L),79.08,37.03,30.78,20.28,453.94,1513.1200000000001
444,3,21,1.73,70.0,23.3886865581877,Normal Weight,Male,55.5,1,580,1,저지방 고단백,23.38868655818771,18.54388719970597,1681.25,1681.25,1181.25,500.0,등,닐링 푸시업 로우,등,30,135.0,언더 그립 시티드 케이블 로우,등,30,171.0,클로즈 그립 풀 업,등,30,174.0,티 바 로우,등,30,189.0,120,669.0,잔멸치볶음_풋고추,118.21,20.03,33.38,9.84,302.62,번_로띠번,143.52,77.04,13.59,18.13,529.59,김무침,87.63,16.94,18.55,9.4,226.97,피자_깐쇼새우 피자,148.83,63.39,20.67,13.1,453.94,1513.1200000000001
444,4,21,1.73,70.0,23.3886865581877,Normal Weight,Male,55.5,1,580,1,저지방 고단백,23.38868655818771,18.54388719970597,1681.25,1681.25,1181.25,500.0,,슬로우 버피,유산소,30,240.0,강아지 산책,스포츠,30,105.0,훌라후프,유산소,30,195.0,에어 바이크,유산소,30,270.0,120,810.0,뱅어포구이,80.92,20.29,27.81,12.27,302.62,피자_치즈 피자 오리지널 (M),169.2,73.79,39.24,26.87,529.59,오징어채무침,87.97,24.99,20.76,4.86,226.97,잔멸치볶음,137.56,37.73,48.1,12.34,453.94,1513.1200000000001
